Project,Path,Class,ReleaseId,LOC,StmtCount,Cyclomatic,Cognitive,DistinctOperators,DistinctOperands,TotalOperators,TotalOperands,Vocabulary,Length,Volume,Difficulty,Effort,MaxNestingDepth,isLongMethod,isGodClass,isFeatureEnvy,isDuplicatedCode,CodeSmells,NSmells,Touches,prevCodeSmells,prevBuggy,Buggy
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java/,"org.apache.bookkeeper.client.BKException.BKWriteException",release-4.0.0,5,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,4,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/,"org.apache.bookkeeper.bookie.Bookie.JournalIdFilter",release-4.0.0,3,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,14,0,no,yes
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java/,"org.apache.hedwig.server.persistence.LocalDBPersistenceManager",release-4.0.0,382,231,39,22,9,165,65,430,174.0,495.0,3684.2570304451206,11.727272727272727,43206.28699340187,4,1,1,1,0,7,10,3,0,no,no
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java/,"org.apache.hedwig.server.persistence.BookkeeperPersistenceManager.InMemoryLedgerRange",release-4.0.0,17,6,2,0,1,4,3,6,5.0,9.0,20.89735285398626,0.75,15.673014640489694,0,0,0,0,0,0,0,3,0,no,no
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java/,"org.apache.hedwig.server.delivery.FIFODeliveryManager.TreeMapLongToSetSubscriberFactory",release-4.0.0,9,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,4,0,no,yes
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java/,"org.apache.hedwig.zookeeper.SafeAsynBKCallback",release-4.0.0,77,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,no,no
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java/,"org.apache.hedwig.server.subscriptions.AbstractSubscriptionManager.SubscribeOp",release-4.0.0,91,47,8,6,6,55,25,137,61.0,162.0,960.7794486851876,7.472727272727273,7179.642789265675,2,1,0,1,0,1,3,4,0,no,yes
bookkeeper,/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/,"org.apache.hedwig.protocol.PubSubProtocol.SubscribeRequest",release-4.0.0,469,100,41,10,5,46,12,137,51.0,149.0,845.1913759537529,7.445652173913043,6293.001005742616,1,0,1,1,0,3,5,2,0,no,yes
bookkeeper,/hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java/,"org.apache.hedwig.client.handlers.SubscribeResponseHandler",release-4.0.0,294,91,31,19,9,81,66,261,90.0,327.0,2122.835962499804,14.5,30781.121456247154,2,1,1,1,1,3,7,6,0,no,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java/,"org.apache.bookkeeper.client.BKException.BKBookieException",release-4.0.0,5,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,4,0,no,no
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java/,"org.apache.hedwig.server.delivery.FIFODeliveryManager.ActiveSubscriberState",release-4.0.0,177,75,24,7,7,56,22,98,63.0,120.0,717.27359081999,6.125,4393.300743772438,1,0,1,1,0,1,3,4,0,no,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java/,"org.apache.bookkeeper.client.DigestManager.RecoveryData",release-4.0.0,10,3,1,0,1,2,2,2,3.0,4.0,6.339850002884625,0.5,3.1699250014423126,0,0,0,0,0,0,0,5,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java/,"org.apache.bookkeeper.client.AsyncCallback.DeleteCallback",release-4.0.0,11,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,5,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java/,"org.apache.bookkeeper.client.BookKeeper.SyncOpenCallback",release-4.0.0,21,6,1,0,1,10,1,13,11.0,14.0,48.43204266092217,0.65,31.48082772959941,0,0,0,1,0,1,2,9,0,no,yes
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java/,"org.apache.hedwig.server.delivery.FIFODeliveryManager.HashMapSubscriberFactory",release-4.0.0,8,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,4,0,no,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java/,"org.apache.bookkeeper.client.BookKeeper.SyncCreateCallback",release-4.0.0,18,5,1,0,0,7,0,9,7.0,9.0,25.26619429851844,0.0,0.0,0,0,0,1,0,0,1,9,0,no,yes
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java/,"org.apache.hedwig.server.persistence.ReadAheadCache.ReadAheadException",release-4.0.0,6,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,no,no
bookkeeper,/hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java/,"org.apache.hedwig.client.data.PubSubData",release-4.0.0,113,52,16,13,5,40,35,145,45.0,180.0,988.5335573393414,9.0625,8958.585363387781,1,0,1,1,0,3,5,2,0,no,no
bookkeeper,/hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java/,"org.apache.hedwig.client.ssl.SslContextFactory",release-4.0.0,39,12,4,0,0,6,0,8,6.0,8.0,20.67970000576925,0.0,0.0,0,0,0,1,0,0,1,2,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java/,"org.apache.bookkeeper.client.DistributionSchedule",release-4.0.0,31,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,no,no
bookkeeper,/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/,"org.apache.hedwig.protocol.PubSubProtocol.SubscriptionState.Builder",release-4.0.0,160,102,35,13,5,40,23,119,45.0,142.0,779.8431396788138,7.4375,5800.083351361178,3,0,1,1,0,2,4,2,0,no,yes
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java/,"org.apache.hedwig.server.proxy.ProxyConsumeHandler",release-4.0.0,28,13,3,1,2,20,2,25,22.0,27.0,120.40465370320703,1.25,150.5058171290088,1,0,0,1,0,0,1,2,0,no,no
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java/,"org.apache.hedwig.server.persistence.ScanCallback",release-4.0.0,42,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,no,no
bookkeeper,/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/,"org.apache.hedwig.protocol.PubSubProtocol.MessageSeqId",release-4.0.0,384,93,36,6,5,44,10,126,49.0,136.0,763.6005387996684,7.159090909090909,5466.685675497626,1,0,1,1,0,3,5,2,0,no,yes
bookkeeper,/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/,"org.apache.hedwig.protocol.PubSubProtocol.OperationType",release-4.0.0,84,31,17,2,2,29,3,46,31.0,49.0,242.75561920895692,1.5862068965517242,385.06063736593165,1,0,1,1,0,0,2,2,0,no,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java/,"org.apache.bookkeeper.util.LocalBookKeeper",release-4.0.0,186,112,16,8,9,117,35,241,126.0,276.0,1925.729258885977,9.269230769230768,17850.028899673864,2,0,1,1,0,8,10,6,0,no,yes
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java/,"org.apache.hedwig.server.subscriptions.AbstractSubscriptionManager.AcquireOp",release-4.0.0,67,28,5,3,4,30,5,63,34.0,68.0,345.94747320502313,4.2,1452.9793874610973,1,1,0,1,0,2,4,4,0,no,yes
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java/,"org.apache.hedwig.server.proxy.ProxyStopDeliveryHandler",release-4.0.0,43,22,3,1,2,22,3,31,24.0,34.0,155.88872502451935,1.4090909090909092,219.66138526182272,1,0,0,1,0,0,1,2,0,no,no
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java/,"org.apache.hedwig.server.netty.UmbrellaHandler",release-4.0.0,113,58,16,9,5,55,14,111,60.0,125.0,738.3613244510649,5.045454545454545,3725.3685006394635,3,0,0,1,0,1,2,3,0,no,no
bookkeeper,/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/,"org.apache.hedwig.protocol.PubSubProtocol.SubscriptionState",release-4.0.0,320,82,34,7,5,34,11,109,39.0,120.0,634.2482662634699,8.014705882352942,5083.313310493987,1,0,1,1,0,3,5,2,0,no,yes
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java/,"org.apache.hedwig.zookeeper.SafeAsyncZKCallback.StatCallback",release-4.0.0,11,6,2,0,0,7,0,7,7.0,7.0,19.651484454403228,0.0,0.0,0,0,0,0,0,0,0,2,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java/,"org.apache.bookkeeper.client.BKException.Code",release-4.0.0,22,0,0,0,1,19,18,19,20.0,37.0,159.91133951083242,0.5,79.95566975541621,0,0,0,0,0,19,19,4,0,no,no
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java/,"org.apache.hedwig.server.persistence.ReadAheadCache.ReadAheadScanCallback",release-4.0.0,73,27,9,4,4,27,15,49,31.0,64.0,317.06856386476005,3.6296296296296298,1150.8414540276476,1,0,0,1,0,1,2,3,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java/,"org.apache.bookkeeper.bookie.BufferedChannel",release-4.0.0,150,102,25,18,11,35,56,197,46.0,253.0,1397.4611748824243,30.95714285714286,43261.40522814591,6,1,1,1,0,2,5,4,0,no,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java/,"org.apache.bookkeeper.util.Main",release-4.0.0,26,14,4,2,4,15,5,33,19.0,38.0,161.42124551085624,4.4,710.2534802477675,1,0,0,1,0,4,5,3,0,no,yes
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java/,"org.apache.hedwig.server.regions.HedwigHubSubscriber",release-4.0.0,32,10,5,0,0,11,0,23,11.0,23.0,79.56692722865785,0.0,0.0,0,0,0,0,0,0,0,3,0,no,no
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java/,"org.apache.hedwig.server.common.ServerConfiguration",release-4.0.0,254,115,47,10,10,133,30,232,143.0,262.0,1875.8862902359378,8.721804511278195,16361.113508824721,2,0,1,1,0,1,3,2,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java/,"org.apache.bookkeeper.client.LedgerRecoveryOp",release-4.0.0,151,74,16,10,10,61,51,169,71.0,220.0,1352.94436629103,13.852459016393443,18741.606385506893,2,1,1,1,1,6,10,6,0,no,yes
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java/,"org.apache.hedwig.server.persistence.ReadAheadCache.DeliveredUntil",release-4.0.0,42,21,6,4,3,28,8,43,31.0,51.0,252.66401182973067,2.303571428571429,582.0295986792011,2,0,0,1,0,1,2,3,0,no,no
bookkeeper,/hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java/,"org.apache.hedwig.client.handlers.PubSubCallback",release-4.0.0,56,23,7,2,2,15,10,35,17.0,45.0,183.9358278562653,2.3333333333333335,429.1835983312857,1,0,0,1,0,0,1,3,0,no,no
bookkeeper,/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/,"org.apache.hedwig.protocol.PubSubProtocol.PubSubRequest.Builder",release-4.0.0,605,445,140,50,5,108,117,575,113.0,692.0,4719.56384199131,13.310185185185187,62818.26873020842,3,1,1,1,0,2,5,2,0,no,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java/,"org.apache.bookkeeper.client.AsyncCallback.CloseCallback",release-4.0.0,13,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,5,0,no,no
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java/,"org.apache.hedwig.server.topics.AbstractTopicManager",release-4.0.0,159,42,9,1,3,47,7,92,50.0,99.0,558.7417627876977,2.9361702127659575,1640.5609205255803,1,1,0,1,0,3,5,4,0,no,yes
bookkeeper,/hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java/,"org.apache.hedwig.exceptions.PubSubException.UncertainStateException",release-4.0.0,5,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,0,0,2,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java/,"org.apache.bookkeeper.util.MathUtils",release-4.0.0,14,6,2,1,3,4,3,7,7.0,10.0,28.07354922057604,2.625,73.69306670401211,1,0,0,0,0,0,0,2,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java/,"org.apache.bookkeeper.proto.NIOServerFactory.Cnxn",release-4.0.0,358,193,44,29,17,95,63,293,112.0,356.0,2423.418352252507,26.215789473684207,63531.82532931439,4,1,1,1,0,12,15,8,0,no,yes
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java/,"org.apache.hedwig.server.benchmark.AbstractBenchmark",release-4.0.0,76,18,5,1,5,37,11,50,42.0,61.0,328.9313627895044,3.378378378378378,1111.254604018596,1,0,0,1,0,4,5,3,0,no,no
bookkeeper,/hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java/,"org.apache.hedwig.client.api.Client",release-4.0.0,20,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java/,"org.apache.bookkeeper.client.BookKeeper",release-4.0.0,491,89,26,8,5,69,21,193,74.0,214.0,1328.8230202445955,6.992753623188406,9292.131989391555,1,0,1,1,0,3,5,9,0,no,yes
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java/,"org.apache.hedwig.server.common.TopicOpQueuer.Op",release-4.0.0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,no,no
bookkeeper,/hedwig-client/src/main/java/org/apache/hedwig/util/Pair.java/,"org.apache.hedwig.util.Pair",release-4.0.0,23,9,4,0,1,2,2,6,3.0,8.0,12.67970000576925,1.5,19.019550008653876,0,0,0,0,0,0,0,1,0,no,no
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java/,"org.apache.hedwig.server.topics.TrivialOwnAllTopicManager",release-4.0.0,25,10,4,1,0,11,0,17,11.0,17.0,58.81033751683406,0.0,0.0,1,0,0,1,0,0,1,2,0,no,no
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java/,"org.apache.hedwig.server.common.UnexpectedError",release-4.0.0,16,4,2,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,0,0,2,0,no,no
bookkeeper,/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/,"org.apache.hedwig.protocol.PubSubProtocol.StartDeliveryRequest.Builder",release-4.0.0,139,85,31,11,5,37,16,88,42.0,104.0,560.8010119689911,5.9459459459459465,3334.492503599407,3,0,1,1,0,2,4,2,0,no,yes
bookkeeper,/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/,"org.apache.hedwig.protocol.PubSubProtocol.ProtocolVersion",release-4.0.0,69,26,12,2,2,20,3,31,22.0,34.0,151.6206750336681,1.55,235.01204630218558,1,0,1,1,0,0,2,2,0,no,yes
bookkeeper,/hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java/,"org.apache.hedwig.conf.AbstractConfiguration",release-4.0.0,28,7,3,0,1,4,1,6,5.0,7.0,16.253496664211536,0.75,12.190122498158651,0,0,0,1,0,1,2,3,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java/,"org.apache.bookkeeper.client.PendingAddOp",release-4.0.0,128,65,21,10,9,49,43,136,58.0,179.0,1048.5785981278354,12.489795918367347,13096.532694984395,2,0,1,1,0,3,5,4,0,no,no
bookkeeper,/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java/,"org.apache.hedwig.client.netty.HedwigSubscriber",release-4.0.0,528,233,58,34,8,133,119,614,141.0,733.0,5233.291141308316,18.466165413533833,96638.81987258061,6,0,1,1,1,12,15,4,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java/,"org.apache.bookkeeper.proto.NIOServerFactory.PacketProcessor",release-4.0.0,3,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,8,0,no,yes
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java/,"org.apache.hedwig.server.handlers.PublishHandler",release-4.0.0,37,15,3,1,2,27,2,40,29.0,42.0,204.03520179535806,1.4814814814814814,302.27437303016006,1,0,0,1,0,0,1,2,0,no,no
bookkeeper,/hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java/,"org.apache.hedwig.util.HedwigSocketAddress",release-4.0.0,108,44,16,4,8,27,25,77,35.0,102.0,523.1868677283866,11.407407407407407,5968.205750383076,1,0,1,1,0,0,2,1,0,no,no
bookkeeper,/hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java/,"org.apache.hedwig.util.CallbackUtils",release-4.0.0,155,50,14,7,3,25,10,89,28.0,99.0,475.92813728370277,5.34,2541.456253094973,3,0,0,1,0,1,2,4,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java/,"org.apache.bookkeeper.client.BKException.BKDigestMatchException",release-4.0.0,5,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,4,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java/,"org.apache.bookkeeper.bookie.BookieException.LedgerFencedException",release-4.0.0,5,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java/,"org.apache.bookkeeper.client.BookKeeperAdmin.SingleFragmentCallback",release-4.0.0,67,17,3,1,3,25,7,39,28.0,46.0,221.13832641464978,2.34,517.4636838102805,1,0,1,1,0,5,7,6,0,no,yes
bookkeeper,/bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java/,"org.apache.bookkeeper.benchmark.MySqlClient",release-4.0.0,102,57,8,3,5,64,35,143,69.0,178.0,1087.3173533065142,5.5859375,6073.686778235607,1,0,1,1,1,10,13,4,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/,"org.apache.bookkeeper.bookie.Bookie.NoLedgerException",release-4.0.0,10,4,2,0,1,2,1,3,3.0,4.0,6.339850002884625,0.75,4.754887502163469,0,0,0,0,0,0,0,14,0,no,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java/,"org.apache.bookkeeper.client.LedgerDeleteOp",release-4.0.0,49,9,3,0,2,14,5,18,16.0,23.0,92.0,1.2857142857142858,118.28571428571429,0,0,0,1,0,0,1,4,0,no,yes
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java/,"org.apache.hedwig.server.persistence.RangeScanRequest",release-4.0.0,43,19,7,0,1,6,6,12,7.0,18.0,50.53238859703688,1.0,50.53238859703688,0,0,1,0,0,0,1,2,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java/,"org.apache.bookkeeper.client.BookKeeper.SyncDeleteCallback",release-4.0.0,15,4,1,0,0,5,0,6,5.0,6.0,13.931568569324174,0.0,0.0,0,0,0,1,0,0,1,9,0,no,yes
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java/,"org.apache.hedwig.server.persistence.BookkeeperPersistenceManager.AcquireOp",release-4.0.0,252,132,21,13,8,129,52,349,137.0,401.0,2846.3108652671713,10.821705426356589,30801.937735759464,2,1,1,1,1,5,9,3,0,no,no
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java/,"org.apache.hedwig.server.persistence.ScanCallbackWithContext",release-4.0.0,18,7,3,0,1,3,2,4,4.0,6.0,12.0,0.6666666666666666,8.0,0,0,0,0,0,0,0,1,0,no,no
bookkeeper,/hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java/,"org.apache.hedwig.protoextensions.MessageIdUtils",release-4.0.0,124,71,17,8,7,62,15,138,69.0,153.0,934.60424188706,7.79032258064516,7280.868529539514,2,0,0,1,0,0,1,2,0,no,no
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java/,"org.apache.hedwig.zookeeper.SafeAsynBKCallback.CloseCallback",release-4.0.0,12,6,2,0,0,6,0,6,6.0,6.0,15.509775004326936,0.0,0.0,0,0,0,0,0,0,0,2,0,no,no
bookkeeper,/hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java/,"org.apache.hedwig.exceptions.PubSubException.ServiceDownException",release-4.0.0,9,4,2,0,0,3,0,4,3.0,4.0,6.339850002884625,0.0,0.0,0,0,0,0,0,0,0,2,0,no,no
bookkeeper,/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/,"org.apache.hedwig.protocol.PubSubProtocol.LedgerRanges.Builder",release-4.0.0,178,117,42,17,5,47,21,131,52.0,152.0,866.4668371574461,6.968085106382978,6037.614663171566,3,0,1,1,0,2,4,2,0,no,yes
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java/,"org.apache.hedwig.server.persistence.BookkeeperPersistenceManager.RangeScanOp",release-4.0.0,139,80,15,11,11,74,53,198,85.0,251.0,1608.7571249705634,14.716216216216218,23674.817690445187,2,1,1,1,1,2,6,3,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/,"org.apache.bookkeeper.bookie.Bookie.SyncThread",release-4.0.0,93,60,12,9,7,50,13,85,57.0,98.0,571.6232213881448,5.95,3401.1581672594616,4,1,0,1,0,1,3,14,0,no,yes
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java/,"org.apache.hedwig.zookeeper.SafeAsyncZKCallback",release-4.0.0,73,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,no,no
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java/,"org.apache.hedwig.server.delivery.ChannelEndPoint",release-4.0.0,52,28,9,3,2,20,2,34,22.0,36.0,160.5395382709427,1.7,272.9172150606026,1,0,0,1,0,0,1,1,0,no,no
bookkeeper,/hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java/,"org.apache.hedwig.client.data.TopicSubscriber",release-4.0.0,45,24,10,4,6,17,10,40,23.0,50.0,226.17809780285066,7.0588235294117645,1596.5512786083575,1,0,0,1,0,0,1,2,0,no,no
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java/,"org.apache.hedwig.server.persistence.ReadAheadCache.HashSetCacheKeyFactory",release-4.0.0,7,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java/,"org.apache.bookkeeper.proto.BookkeeperInternalCallbacks.WriteCallback",release-4.0.0,3,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,no,yes
